VICTIM_AGE,VICTIM_GENDER,INCIDENT_AREA
0,,Van Nuys
0,,77th Street
64,F,Hollenbeck
33,M,Rampart
32,M,Pacific
40,M,Central
21,F,West LA
33,F,Mission
32,M,77th Street
69,M,Rampart
34,F,Northeast
32,F,Hollywood
0,M,Wilshire
0,,Southwest
0,,Pacific
0,,Olympic
0,,Harbor
37,F,West LA
0,X,Northeast
42,M,Hollywood
20,F,77th Street
42,M,Mission
37,M,Devonshire
45,M,Olympic
40,M,Pacific
53,F,Newton
0,,77th Street
49,M,Hollywood
0,M,Newton
25,M,Rampart
23,M,Newton
0,X,Hollywood
4,F,Pacific
23,F,Wilshire
0,X,Southwest
52,M,Foothill
38,F,77th Street
19,M,Wilshire
19,X,Rampart
55,M,Rampart
63,F,Hollywood
0,X,Devonshire
50,F,Southwest
40,M,Devonshire
45,M,Southwest
26,F,Central
32,M,Foothill
63,M,Foothill
0,M,West Valley
23,M,Central
63,M,Pacific
31,F,Rampart
34,M,Northeast
41,F,Harbor
48,M,Southeast
0,M,N Hollywood
46,F,Hollywood
0,,Olympic
37,M,Wilshire
29,F,Topanga
38,M,Pacific
32,F,Olympic
51,M,Harbor
56,F,77th Street
42,M,Southeast
0,X,Devonshire
44,F,Northeast
39,M,Mission
24,F,Rampart
25,F,Southwest
49,M,Newton
55,F,Topanga
48,F,Foothill
0,X,Hollywood
43,M,Southeast
27,M,Pacific
54,M,Hollenbeck
0,X,Harbor
45,F,Olympic
33,M,Wilshire
0,,Olympic
68,F,Olympic
0,X,Pacific
39,M,Rampart
38,M,N Hollywood
74,F,Hollywood
20,F,Northeast
19,X,Southwest
54,F,Southeast
24,F,77th Street
74,M,Mission
0,M,Topanga
49,M,West LA
0,,Southeast
26,F,77th Street
60,M,Newton
59,M,Northeast
64,F,77th Street
32,M,West Valley
46,M,West Valley
44,M,N Hollywood
60,M,Topanga
53,M,Central
42,M,Hollywood
29,F,Hollywood
64,M,Topanga
16,F,N Hollywood
62,F,Van Nuys
0,X,West LA
27,F,Mission
0,,Wilshire
28,M,Harbor
0,,West LA
29,M,Hollywood
48,M,West Valley
41,F,Van Nuys
0,X,Newton
57,M,77th Street
22,F,Newton
0,,Rampart
25,M,Hollenbeck
25,M,Rampart
0,,N Hollywood
28,M,Southeast
46,M,Hollywood
38,F,Hollenbeck
50,M,Pacific
56,M,Hollywood
27,F,Van Nuys
53,M,Pacific
54,F,Southwest
40,M,Topanga
34,M,Wilshire
23,F,77th Street
34,F,Rampart
41,M,Pacific
0,,Newton
68,F,Northeast
24,M,West LA
0,X,Hollywood
0,,Harbor
46,F,Foothill
45,F,Harbor
0,,Newton
20,F,Harbor
32,F,Van Nuys
0,M,Harbor
40,M,Devonshire
38,F,Northeast
31,M,Northeast
35,M,77th Street
16,F,Olympic
34,M,Van Nuys
29,F,Mission
30,F,77th Street
20,F,Topanga
0,X,Devonshire
31,M,Southeast
0,X,Devonshire
29,M,West LA
60,F,77th Street
40,M,Northeast
29,F,Rampart
0,X,Hollenbeck
30,M,Wilshire
32,F,Wilshire
49,M,Hollenbeck
0,,Pacific
69,F,Northeast
24,F,Southwest
0,X,Pacific
45,F,Hollenbeck
47,M,Topanga
73,M,Wilshire
51,M,N Hollywood
43,M,West LA
62,F,Topanga
30,M,Northeast
30,F,Southeast
0,M,Wilshire
47,M,Rampart
0,,Van Nuys
30,F,Newton
23,F,Central
38,M,Pacific
0,,Van Nuys
33,M,Wilshire
7,F,77th Street
20,F,Newton
37,M,Pacific
0,X,Olympic
33,F,Pacific
41,M,Southeast
0,,Harbor
42,M,Hollywood
29,F,Olympic
80,F,West LA
52,F,Newton
55,M,Southeast
19,F,Harbor
53,M,Hollywood
0,,Devonshire
21,F,Southwest
56,M,Central
62,F,Hollywood
13,F,77th Street
30,M,Southeast
29,M,West LA
35,M,Southeast
34,F,Wilshire
38,F,Newton
25,F,Southeast
25,M,Olympic
32,M,Southwest
56,M,Pacific
24,M,77th Street
54,M,Topanga
37,F,Central
60,M,Central
45,F,Wilshire
0,X,Harbor
33,F,Harbor
40,M,West Valley
32,M,77th Street
0,X,Devonshire
24,M,Olympic
0,X,Pacific
43,M,West LA
25,M,Olympic
36,F,Newton
32,M,Rampart
0,,Pacific
0,,Southeast
65,M,West LA
0,X,Hollenbeck
60,M,77th Street
42,M,77th Street
0,X,Pacific
28,F,Topanga
44,M,Southwest
0,M,Northeast
33,M,Central
40,F,77th Street
17,M,Pacific
55,M,Northeast
63,F,West LA
0,M,Mission
0,X,Northeast
58,M,Central
35,M,Wilshire
60,M,Southwest
29,M,Pacific
0,,Mission
48,M,Newton
41,M,Central
38,M,Southeast
0,X,Pacific
35,M,Wilshire
3,M,N Hollywood
0,X,Northeast
19,M,Southwest
21,M,77th Street
49,F,Wilshire
26,F,West LA
0,X,77th Street
0,,Devonshire
57,F,Southwest
0,X,Northeast
26,M,Hollywood
30,F,Devonshire
79,M,Rampart
0,,Topanga
19,M,Topanga
0,,Newton
64,F,West LA
47,M,Mission
39,F,Southeast
39,M,Wilshire
59,M,Mission
33,F,Northeast
35,M,Olympic
0,X,Olympic
21,F,Hollenbeck
84,M,Pacific
50,M,Southeast
26,F,77th Street
26,M,Foothill
53,F,Newton
35,M,Central
29,M,Devonshire
60,M,N Hollywood
51,M,Central
45,M,77th Street
54,M,Van Nuys
0,,Foothill
29,M,Southwest
35,M,Topanga
33,F,N Hollywood
0,X,Harbor
27,M,77th Street
8,F,Southeast
0,X,Central
0,M,N Hollywood
30,F,Central
18,F,Pacific
0,,Harbor
56,F,West Valley
44,M,Newton
0,X,Pacific
0,,Wilshire
61,F,Central
21,F,Devonshire
40,F,West Valley
66,M,Rampart
33,F,Pacific
0,X,Newton
16,F,Van Nuys
71,M,West Valley
32,F,Hollenbeck
28,M,Northeast
52,M,Southwest
0,,Hollenbeck
62,F,Harbor
26,F,Southwest
29,M,N Hollywood
0,X,Pacific
42,F,N Hollywood
41,M,Rampart
0,,77th Street
65,M,77th Street
62,F,Southeast
37,M,Van Nuys
21,M,Topanga
77,F,Northeast
53,F,Hollywood
35,M,Harbor
0,M,West Valley
33,F,Olympic
30,F,Southeast
28,M,Newton
58,F,N Hollywood
27,M,West Valley
41,F,Pacific
71,M,Topanga
41,M,Newton
30,M,Harbor
19,F,Newton
0,X,Northeast
40,F,Harbor
31,F,West LA
24,F,Northeast
25,F,West LA
35,F,West Valley
0,,West Valley
65,M,Topanga
53,F,Topanga
0,M,West Valley
0,X,West LA
0,,Olympic
61,M,Van Nuys
53,M,Northeast
26,F,West Valley
50,M,Wilshire
61,F,Newton
0,M,West Valley
59,F,Southwest
33,F,Northeast
0,X,Olympic
72,F,Wilshire
20,F,N Hollywood
5,F,Van Nuys
28,F,Southeast
11,F,Southwest
19,F,Central
55,F,Southwest
28,M,Newton
54,F,Olympic
53,M,West Valley
43,F,Northeast
0,,Newton
34,F,N Hollywood
19,F,Hollywood
0,,Harbor
0,,Devonshire
31,M,Van Nuys
0,M,West Valley
57,F,Topanga
24,F,Van Nuys
0,M,Central
37,M,Hollywood
71,F,Devonshire
28,F,Southwest
33,F,Foothill
43,F,West Valley
45,F,Olympic
45,F,N Hollywood
22,M,Topanga
0,,77th Street
4,F,Southeast
0,,77th Street
37,M,Newton
22,F,Topanga
27,F,Mission
24,M,Southeast
33,F,Rampart
0,X,Devonshire
50,F,West LA
0,,Pacific
52,M,Foothill
33,M,Central
20,M,77th Street
32,F,Hollywood
55,M,Harbor
33,F,Central
15,F,Southwest
0,X,Rampart
52,M,Hollywood
0,,Southeast
19,M,Wilshire
55,M,Central
69,M,Olympic
30,F,Rampart
37,M,77th Street
48,M,Mission
0,,Northeast
23,M,Southwest
41,M,West Valley
0,X,West LA
0,M,Foothill
26,F,Harbor
0,M,Central
54,F,Hollenbeck
28,F,West LA
0,X,Southeast
28,M,Mission
40,M,Newton
32,M,Newton
60,M,Van Nuys
0,,Hollywood
25,F,Southwest
0,,Olympic
44,M,Hollenbeck
59,F,Southwest
0,,N Hollywood
29,M,Hollywood
0,,Van Nuys
66,M,Pacific
49,M,Pacific
60,F,Northeast
0,M,Newton
22,F,Olympic
19,F,Newton
0,,77th Street
34,F,Northeast
0,X,Hollywood
58,M,Southwest
54,M,Mission
0,,Pacific
56,F,Foothill
31,M,Topanga
25,M,77th Street
40,M,77th Street
0,,Van Nuys
31,F,Van Nuys
26,M,N Hollywood
0,,Hollywood
22,F,Harbor
67,M,Topanga
49,M,Southwest
49,M,77th Street
56,F,Van Nuys
0,,Wilshire
0,,Northeast
26,F,N Hollywood
25,M,Van Nuys
32,M,Newton
0,X,77th Street
0,X,Rampart
0,X,Harbor
35,F,Van Nuys
26,F,Northeast
46,M,77th Street
51,M,77th Street
57,M,Hollywood
48,M,77th Street
42,M,Hollywood
31,M,Hollywood
74,M,Van Nuys
78,M,West Valley
0,,Van Nuys
79,F,West LA
21,M,Central
35,M,Southwest
34,M,West Valley
23,F,Southwest
83,F,Northeast
22,F,Newton
0,,Harbor
0,,Mission
62,M,Central
64,F,West Valley
0,X,N Hollywood
0,,Mission
18,M,77th Street
30,M,Mission
29,M,Mission
40,F,Wilshire
37,F,77th Street
0,,Harbor
65,M,Pacific
17,M,Devonshire
0,M,Central
0,,Northeast
0,M,Topanga
0,X,Pacific
53,M,Devonshire
0,,West Valley
0,,Mission
41,M,77th Street
0,,Southeast
33,F,West LA
22,F,Foothill
19,X,Southwest
0,,Foothill
0,,Hollenbeck
0,,Mission
0,,West LA
0,,West Valley
32,M,Central
34,M,77th Street
23,F,Olympic
0,,Foothill
15,M,Olympic
32,M,Northeast
31,M,Northeast
0,,77th Street
38,M,West LA
0,,Southwest
43,F,Mission
54,F,Mission
26,M,Topanga
23,F,Southeast
49,F,Harbor
30,F,Hollenbeck
28,F,Central
63,M,Devonshire
32,M,Rampart
19,X,Rampart
50,M,Southwest
33,F,N Hollywood
57,M,Foothill
40,M,Hollenbeck
37,F,Foothill
20,F,Van Nuys
36,M,Devonshire
50,M,Devonshire
42,F,Hollywood
39,F,Newton
0,,Rampart
0,,Pacific
0,,Harbor
37,M,N Hollywood
35,F,Wilshire
30,F,Olympic
33,M,West LA
37,M,77th Street
28,F,Southwest
52,F,Topanga
0,,Pacific
38,F,Southeast
25,F,N Hollywood
20,F,Central
39,M,Northeast
0,X,Olympic
35,M,Wilshire
27,M,Harbor
0,X,Mission
34,M,Pacific
50,M,Pacific
34,M,Mission
34,F,Foothill
0,X,West LA
21,M,Newton
51,F,Harbor
0,M,Newton
31,F,Pacific
50,F,Topanga
24,M,Wilshire
30,F,Topanga
0,,Southeast
0,,Harbor
38,M,Wilshire
53,F,Pacific
40,M,Newton
0,X,Hollywood
31,F,Southwest
22,M,N Hollywood
21,M,Van Nuys
37,F,West LA
0,,Southeast
76,F,Harbor
0,,Rampart
31,F,Central
22,M,Hollenbeck
0,M,N Hollywood
36,M,Newton
48,M,77th Street
41,M,Southeast
0,,77th Street
46,F,Harbor
16,M,Southeast
73,F,Southeast
15,M,Pacific
27,F,West Valley
40,F,Northeast
49,F,Devonshire
9,F,Foothill
0,X,Hollywood
60,M,Rampart
0,X,Northeast
55,F,N Hollywood
19,X,Southwest
26,M,Northeast
0,X,Harbor
47,M,Newton
49,F,Central
44,F,Mission
0,X,Central
31,F,Wilshire
39,F,77th Street
63,F,Northeast
52,M,Northeast
0,X,West LA
27,F,Harbor
19,X,Southwest
0,X,Southeast
0,,Pacific
0,,Wilshire
29,M,Southwest
0,,Southeast
32,F,Hollenbeck
0,M,Newton
0,,Rampart
54,M,West Valley
62,M,West Valley
47,M,Van Nuys
36,F,Rampart
20,F,Rampart
30,F,West LA
0,,West LA
19,X,Southwest
0,M,West Valley
55,F,West LA
37,F,Southwest
46,M,Pacific
26,F,Olympic
60,M,Topanga
44,M,N Hollywood
18,M,West LA
35,M,Newton
62,F,Van Nuys
34,M,Northeast
53,F,Southeast
33,F,Van Nuys
74,F,West LA
29,M,Hollenbeck
30,F,Wilshire
43,M,Southwest
28,F,Newton
29,M,Rampart
0,M,N Hollywood
29,F,Southwest
35,M,Central
27,F,77th Street
37,M,Central
0,,N Hollywood
48,F,Van Nuys
44,M,Central
34,F,Southeast
46,M,Northeast
33,F,77th Street
26,M,Pacific
38,F,Olympic
60,F,Rampart
42,F,77th Street
24,M,West LA
30,F,Hollenbeck
58,M,Topanga
39,M,Hollywood
30,F,Southeast
29,M,Wilshire
52,M,West LA
16,F,Olympic
68,F,Wilshire
32,F,Southwest
0,,Pacific
34,F,Central
32,F,Southeast
0,,N Hollywood
0,,Topanga
46,F,N Hollywood
35,M,77th Street
0,,Harbor
59,M,Hollenbeck
34,F,Mission
0,,Hollenbeck
0,X,Northeast
0,,Topanga
53,M,77th Street
0,,Wilshire
24,M,West LA
64,F,Foothill
39,M,West LA
19,M,Southeast
56,M,Foothill
0,X,Harbor
37,F,Southeast
26,F,Newton
27,F,Rampart
35,M,Topanga
35,M,West Valley
28,F,West LA
0,,Devonshire
56,M,Hollenbeck
47,M,Newton
0,,Mission
47,M,Pacific
39,F,Van Nuys
43,F,Wilshire
28,F,77th Street
41,M,Harbor
0,X,Hollenbeck
30,M,Southeast
39,F,Mission
61,M,Central
0,X,Hollywood
35,F,Harbor
41,F,Northeast
26,F,Topanga
29,F,Newton
26,M,N Hollywood
42,M,Harbor
44,M,Rampart
57,M,Harbor
52,F,Southwest
77,F,Harbor
26,F,Central
50,M,Topanga
35,M,Topanga
0,X,Harbor
73,F,Foothill
59,M,Olympic
48,F,Devonshire
24,F,Foothill
0,M,Mission
31,M,Southwest
35,M,Wilshire
0,X,Pacific
38,M,Pacific
67,F,Southeast
32,F,Central
35,F,Southeast
0,,Southeast
48,F,Central
37,F,Mission
70,M,Van Nuys
0,X,Northeast
23,F,Newton
27,F,77th Street
36,M,Wilshire
25,F,Southeast
0,M,Wilshire
19,X,Southwest
15,F,Harbor
39,M,Newton
36,F,Pacific
34,F,Rampart
31,M,Van Nuys
45,F,Central
25,M,West LA
9,F,Newton
30,M,Pacific
23,F,N Hollywood
31,F,Pacific
46,M,Olympic
19,F,Foothill
37,M,Olympic
58,M,Southwest
52,M,Southeast
70,F,Newton
30,F,77th Street
36,F,Southeast
29,F,Southwest
35,M,Pacific
0,X,Van Nuys
0,X,Devonshire
0,,Foothill
5,M,Olympic
57,M,Topanga
30,M,Van Nuys
0,X,77th Street
49,M,West LA
27,M,Pacific
39,M,Hollywood
39,M,Southeast
23,M,Central
53,F,77th Street
0,,Foothill
0,M,N Hollywood
0,,Hollenbeck
37,F,Mission
37,M,Wilshire
79,F,Southwest
76,M,Central
22,M,Southeast
40,F,77th Street
0,,Central
38,F,Southeast
0,X,Newton
27,M,77th Street
29,F,Foothill
54,F,77th Street
27,F,Hollywood
0,M,77th Street
22,F,Northeast
25,F,Southwest
38,F,Southwest
0,X,West LA
28,F,West Valley
62,M,West Valley
36,F,Rampart
0,,Foothill
20,M,Mission
33,F,Olympic
36,M,N Hollywood
22,M,Rampart
29,M,Hollenbeck
48,M,Foothill
22,F,Topanga
20,F,Olympic
53,F,Devonshire
33,M,77th Street
74,F,West LA
25,M,Central
49,F,Southeast
69,M,West LA
0,X,77th Street
39,M,Mission
55,F,Pacific
50,M,Topanga
20,M,Northeast
29,F,West Valley
51,M,77th Street
35,F,Pacific
0,,Olympic
0,,Foothill
51,F,Wilshire
27,M,Harbor
0,,Southwest
0,X,Central
33,M,Central
27,M,Hollenbeck
38,M,Hollywood
51,F,Devonshire
24,F,N Hollywood
60,M,Pacific
20,M,Foothill
38,F,Southeast
48,M,Olympic
35,F,Olympic
48,F,Southwest
28,M,Olympic
86,M,N Hollywood
23,M,Foothill
79,M,Olympic
21,F,77th Street
27,M,Van Nuys
33,F,Wilshire
0,,77th Street
0,,N Hollywood
0,,Wilshire
61,X,Southeast
0,M,N Hollywood
28,M,Van Nuys
26,M,Mission
0,X,Northeast
0,M,Newton
0,,Rampart
54,M,Central
28,F,Southwest
0,,Foothill
30,F,Foothill
27,M,Central
57,F,N Hollywood
48,F,Mission
68,F,Pacific
43,F,Mission
0,X,Pacific
30,F,Hollywood
0,M,N Hollywood
0,,West LA
30,F,Olympic
0,F,Olympic
21,F,Rampart
51,F,77th Street
4,F,Hollenbeck
0,,Hollenbeck
83,M,Southwest
34,M,Devonshire
23,F,77th Street
49,M,Southeast
66,M,West Valley
40,M,Topanga
0,X,Pacific
43,F,Foothill
58,F,N Hollywood
18,M,Harbor
80,F,Devonshire
21,F,Foothill
36,F,Hollenbeck
43,F,77th Street
54,M,Foothill
27,F,77th Street
60,M,West LA
56,M,77th Street
35,F,Foothill
29,F,Topanga
0,,N Hollywood
55,F,N Hollywood
35,F,N Hollywood
49,M,Van Nuys
35,F,Olympic
52,M,Mission
19,F,Wilshire
0,X,77th Street
0,,Rampart
50,F,West LA
56,F,Harbor
0,,Olympic
8,F,Devonshire
0,X,Hollenbeck
37,F,77th Street
25,F,Foothill
71,F,West Valley
0,,Mission
0,X,Van Nuys
36,M,Southeast
0,M,Newton
32,F,Foothill
56,F,Southeast
55,M,Newton
0,,Southeast
22,F,Southwest
48,M,77th Street
0,,77th Street
42,F,Van Nuys
30,M,West Valley
0,M,N Hollywood
0,X,Olympic
27,M,Rampart
41,F,West Valley
0,X,Southeast
34,F,Southwest
54,F,Hollenbeck
31,F,Hollenbeck
17,M,Pacific
61,M,N Hollywood
39,F,Devonshire
0,X,Wilshire
63,F,Wilshire
30,F,Pacific
60,F,Northeast
43,F,Central
25,F,Pacific
0,X,Southeast
0,,Newton
0,X,Newton
48,F,Central
25,F,Wilshire
35,M,Central
34,F,Van Nuys
0,,Hollenbeck
39,F,Pacific
72,F,Devonshire
52,M,Olympic
39,F,Topanga
47,X,77th Street
0,,Pacific
0,,Harbor
59,M,Pacific
31,M,Rampart
22,F,77th Street
19,F,West LA
43,M,Southwest
40,M,77th Street
0,,77th Street
52,F,Newton
22,F,Olympic
56,M,Hollenbeck
4,F,Mission
34,M,Southeast
53,F,West LA
54,F,Central
44,F,Central
40,M,Rampart
0,,Northeast
40,F,Hollenbeck
29,M,Southwest
31,M,Hollywood
0,X,Pacific
65,F,Southeast
0,X,Southeast
47,M,Olympic
0,X,Southeast
0,X,Olympic
59,F,Wilshire
32,M,Central
49,F,Wilshire
66,M,Devonshire
28,M,Central
21,F,West Valley
47,F,Wilshire
61,F,Topanga
59,X,Central
0,X,Pacific
40,M,Wilshire
0,X,Pacific
0,,Hollywood
33,M,Harbor
29,M,Rampart
29,M,Rampart
63,F,Southeast
0,X,Northeast
47,M,Hollywood
43,F,West LA
66,M,Southeast
0,,Wilshire
24,F,Southeast
44,M,Southeast
0,,West Valley
0,,Foothill
62,M,Hollywood
47,F,Van Nuys
39,M,Harbor
57,M,West LA
33,M,N Hollywood
0,M,N Hollywood
28,M,Pacific
39,M,Harbor
3,M,Foothill
0,M,West Valley
45,M,Van Nuys
67,F,Foothill
0,,West Valley
64,M,Southwest
56,M,Wilshire
50,F,Pacific
18,F,Foothill
27,F,Southeast
33,F,Northeast
58,F,Wilshire
55,M,Hollywood
31,F,Southwest
0,M,West Valley
63,F,Topanga
31,F,Topanga
57,F,Southwest
49,F,Rampart
34,M,Rampart
41,M,Newton
28,F,Hollenbeck
95,M,Devonshire
49,M,Topanga
0,X,Hollenbeck
54,F,77th Street
16,F,West LA
52,F,Southwest
0,X,77th Street
30,F,N Hollywood
25,M,Harbor
20,M,Topanga
33,F,Mission
0,X,Harbor
27,M,Olympic
49,F,Hollywood
36,M,Hollywood
50,F,Southwest
50,M,Northeast
0,X,Northeast
34,M,Rampart
54,F,Southeast
49,M,Southwest
60,F,Mission
70,M,Southeast
0,X,Hollywood
22,F,Foothill
49,F,Rampart
68,M,Mission
33,M,Newton
0,M,Wilshire
43,F,Devonshire
33,M,Northeast
0,,Hollywood
40,M,Devonshire
0,X,Olympic
44,F,Hollywood
0,,Pacific
39,M,Van Nuys
0,,Olympic
45,M,N Hollywood
61,M,Hollenbeck
35,M,Central
34,F,Southwest
0,,Devonshire
0,X,Olympic
90,M,Topanga
0,,Southeast
0,X,Olympic
45,F,Southeast
59,M,Topanga
0,,Pacific
66,F,Newton
65,F,Foothill
55,M,Pacific
25,M,Newton
69,M,Foothill
44,M,Mission
27,M,N Hollywood
27,M,West Valley
0,,Newton
45,M,Topanga
53,F,77th Street
0,X,Northeast
0,X,Devonshire
0,,Hollywood
49,M,Northeast
25,F,77th Street
58,M,Newton
0,,Topanga
0,X,Van Nuys
38,M,Southwest
37,F,Foothill
0,,Northeast
35,F,Foothill
66,F,West LA
56,F,Southwest
56,F,Pacific
50,M,West LA
0,X,Harbor
37,F,Central
62,F,Northeast
64,F,West Valley
25,F,Hollenbeck
35,M,Topanga
62,F,77th Street
51,F,Foothill
2,F,Harbor
0,,Mission
52,F,Southeast
34,F,Pacific
0,,Southwest
27,F,Southwest
51,F,Olympic
0,M,Mission
27,F,West LA
45,F,Hollywood
42,F,Mission
25,M,Northeast
37,M,Pacific
45,F,Hollenbeck
19,X,Rampart
0,,Devonshire
21,F,Pacific
55,M,Central
47,M,Newton
0,X,Rampart
43,M,Mission
0,,Wilshire
17,M,Olympic
43,M,Southwest
45,F,Wilshire
59,M,Topanga
41,M,Van Nuys
44,M,Central
28,F,Devonshire
16,F,Southwest
40,M,West Valley
22,F,Foothill
31,M,Wilshire
32,F,77th Street
36,F,Southwest
49,M,Harbor
73,M,Van Nuys
59,M,Southwest
79,M,Central
63,M,Newton
41,M,Central
28,M,Topanga
30,F,Southeast
23,F,Southwest
28,F,Southeast
13,F,Devonshire
24,F,Topanga
0,X,Central
35,M,Hollenbeck
55,M,Newton
0,,Devonshire
34,M,Hollywood
0,F,Northeast
48,M,Foothill
64,F,Devonshire
47,M,Newton
0,X,Harbor
0,,N Hollywood
25,F,Topanga
31,M,Central
26,F,West LA
51,F,West Valley
38,M,Wilshire
36,M,Hollenbeck
44,M,Olympic
17,F,Harbor
0,X,West LA
17,F,Southeast
47,F,Rampart
14,F,Southeast
56,F,Wilshire
62,M,West LA
63,F,Central
27,F,Central
28,F,Pacific
47,M,Southeast
31,M,Foothill
20,F,77th Street
14,M,Mission
24,M,Olympic
0,,77th Street
0,X,Southeast
26,M,Southwest
43,F,Rampart
50,F,Pacific
25,F,Van Nuys
34,F,N Hollywood
30,F,Central
63,F,Devonshire
13,M,Harbor
0,,Newton
52,F,West LA
0,X,Olympic
0,,Wilshire
15,M,Pacific
27,F,Newton
0,,Harbor
25,F,Harbor
59,M,Hollenbeck
25,F,Pacific
61,M,Devonshire
35,M,Foothill
62,M,Harbor
31,F,77th Street
24,F,Southeast
64,M,Rampart
54,F,Hollywood
47,F,West LA
0,X,Northeast
27,F,Mission
39,F,Pacific
49,F,Hollenbeck
32,M,Pacific
0,,Rampart
35,M,Rampart
30,M,Mission
49,M,N Hollywood
53,M,Foothill
0,,N Hollywood
35,F,Central
60,M,Southeast
0,,West LA
21,M,Hollywood
46,X,Northeast
16,F,Rampart
44,F,Southeast
31,M,West LA
27,M,Hollywood
47,M,Mission
0,X,Olympic
0,X,Hollywood
45,M,Southwest
37,F,Pacific
43,M,Devonshire
20,M,Southeast
0,X,77th Street
29,M,Newton
0,M,N Hollywood
58,F,Devonshire
11,F,77th Street
45,M,Rampart
60,M,Hollenbeck
11,M,Hollenbeck
42,M,West LA
0,,Harbor
29,F,N Hollywood
43,M,Van Nuys
27,F,Pacific
0,,Central
29,M,West Valley
21,M,Southeast
35,M,Central
39,M,Olympic
20,F,Devonshire
0,X,Harbor
31,F,Pacific
0,X,Southeast
25,F,Mission
0,X,Hollywood
0,,Devonshire
26,M,Rampart
54,M,Hollywood
45,F,77th Street
0,X,Southwest
0,,Harbor
0,,N Hollywood
22,F,Hollenbeck
29,F,N Hollywood
65,M,West LA
0,,Southeast
54,F,Southeast
26,F,Hollywood
0,X,West LA
24,M,Wilshire
26,F,Wilshire
62,M,Wilshire
47,M,Devonshire
52,M,Pacific
16,F,Pacific
87,M,Devonshire
55,M,N Hollywood
41,M,Southeast
22,F,Van Nuys
39,M,Devonshire
28,F,Olympic
29,F,West Valley
20,F,Pacific
0,X,Pacific
21,F,Central
38,M,Southeast
42,F,Southwest
41,M,West LA
25,F,Hollywood
34,M,Central
31,M,Newton
22,F,Mission
40,F,Van Nuys
0,,Southeast
44,M,Southeast
72,M,Olympic
0,,Hollenbeck
0,X,Central
14,F,Newton
23,M,West Valley
41,M,West LA
46,M,West LA
47,F,Olympic
73,F,West LA
28,M,Hollywood
22,F,Olympic
67,M,Central
29,F,77th Street
43,M,Topanga
19,F,Olympic
27,F,N Hollywood
38,F,Van Nuys
28,F,77th Street
34,F,Van Nuys
39,M,Olympic
0,M,Central
0,,Foothill
28,M,Southeast
0,,Southwest
54,F,Hollenbeck
24,F,Pacific
57,M,Rampart
58,M,Hollenbeck
25,F,Wilshire
17,F,Mission
0,,Topanga
46,M,Wilshire
0,M,N Hollywood
39,F,Southwest
35,F,Pacific
0,,77th Street
32,M,Van Nuys
54,M,Newton
0,,Topanga
48,M,West Valley
65,F,Devonshire
20,M,Devonshire
0,X,Mission
50,M,West Valley
73,M,Rampart
49,M,Southeast
54,M,Devonshire
50,F,Pacific
27,F,Hollenbeck
28,M,Pacific
37,F,Hollenbeck
19,F,Harbor
39,M,West LA
12,M,77th Street
0,M,Hollenbeck
34,M,Southeast
20,F,Olympic
46,M,Southwest
23,F,Northeast
25,F,Foothill
0,X,West LA
45,M,West LA
39,M,Rampart
52,F,Mission
19,X,Southwest
31,F,Central
71,F,Van Nuys
37,M,Topanga
25,F,77th Street
55,M,Pacific
50,F,77th Street
10,M,Harbor
5,F,Topanga
23,M,Harbor
19,M,Harbor
23,F,Foothill
17,M,Mission
26,F,77th Street
52,M,Southwest
58,M,Central
40,M,77th Street
23,F,Southeast
33,F,Harbor
29,M,West LA
28,F,Central
59,M,Central
32,F,West LA
31,M,Northeast
40,F,Van Nuys
0,F,Olympic
0,,Mission
47,M,Foothill
25,F,Rampart
34,M,Central
24,M,Central
40,M,Van Nuys
38,M,Central
78,F,West LA
31,F,Southwest
0,X,Van Nuys
41,F,Northeast
0,X,Pacific
0,,Central
0,,Devonshire
0,M,Mission
0,M,Central
50,M,Topanga
0,X,Devonshire
23,F,N Hollywood
23,M,Wilshire
9,F,Newton
72,F,Van Nuys
30,M,N Hollywood
0,,Southwest
0,X,Harbor
60,M,Hollenbeck
0,,Northeast
34,F,Southwest
0,,Southeast
19,M,Wilshire
28,M,Wilshire
56,M,Van Nuys
43,M,Pacific
27,M,Hollywood
44,M,Pacific
32,F,West Valley
49,M,Devonshire
22,M,Central
55,M,Mission
33,M,Southeast
29,F,Southeast
46,F,Hollenbeck
20,F,Foothill
59,M,Southwest
50,M,77th Street
0,X,Southeast
0,,Harbor
0,X,Newton
44,F,Southeast
59,F,West Valley
29,M,77th Street
46,M,Northeast
0,,Van Nuys
33,M,Pacific
29,M,West LA
30,M,Northeast
45,M,Newton
51,F,Southwest
0,F,Wilshire
22,M,Pacific
20,M,Topanga
0,,West LA
0,X,Central
35,M,Newton
38,F,Pacific
40,M,Olympic
0,X,Pacific
57,F,West Valley
28,F,Harbor
46,F,West LA
0,X,Central
0,,Pacific
0,,Pacific
62,F,Southeast
24,M,Hollenbeck
30,M,Wilshire
41,F,West Valley
42,M,West Valley
26,F,Southeast
0,X,Hollywood
67,M,Olympic
74,F,Olympic
28,M,Hollywood
33,F,Hollenbeck
41,M,Rampart
31,F,West Valley
29,F,Olympic
69,F,Foothill
0,,N Hollywood
44,M,West Valley
23,F,77th Street
64,F,Newton
41,F,77th Street
41,M,Northeast
26,M,Olympic
28,F,Southeast
21,M,Pacific
42,F,Devonshire
81,M,Central
47,F,Pacific
